Filter,Max Residual
Johnson:U,6.640318614270502e-05
Johnson:V,2.3318103856140304e-05
Stromgren:v,2.6582401756236607e-05
Gaia:G,6.075155814189159e-05
Bolometric:900-40000,0.00035578582289741423
