Filter,Max Residual
Johnson:U,8.012377007426963e-07
Johnson:V,2.8251724748518114e-07
Stromgren:v,3.223216833436737e-07
Gaia:G,7.32394670022174e-07
Bolometric:900-40000,4.293794314547128e-06
