Filter,Max Residual
Johnson:U,1.2991123895522705e-06
Johnson:V,4.5801890224961284e-07
Stromgren:v,5.225403236774895e-07
Gaia:G,1.1875246811454687e-06
Bolometric:900-40000,6.96187953286298e-06
