Filter,Max Residual
Johnson:U,1.072209643737665e-06
Johnson:V,3.7799138363769913e-07
Stromgren:v,4.3122599469036516e-07
Gaia:G,9.801537570464092e-07
Bolometric:900-40000,5.746025439123947e-06
