Filter,Max Residual
Johnson:U,1.981120139049608e-07
Johnson:V,6.985545186743991e-08
Stromgren:v,7.969550908093481e-08
Gaia:G,1.8109950017386467e-07
Bolometric:900-40000,1.0617244973198936e-06
