Filter,Max Residual
Johnson:U,3.289225275149299e-06
Johnson:V,1.158396362166414e-06
Stromgren:v,1.3213996190586386e-06
Gaia:G,3.007019770073782e-06
Bolometric:900-40000,1.7624358383261374e-05
