Filter,Max Residual
Johnson:U,1.4422875471709062e-07
Johnson:V,5.08529542919689e-08
Stromgren:v,5.8017313731006936e-08
Gaia:G,1.3183852787257422e-07
Bolometric:900-40000,7.729179810622711e-07
