Filter,Max Residual
Johnson:U,9.089947683449395e-09
Johnson:V,3.205066767542064e-09
Stromgren:v,3.6566187855413546e-09
Gaia:G,8.309050114618799e-09
Bolometric:900-40000,4.871304126741194e-08
