Filter,Max Residual
Johnson:U,1.5337022285399904e-05
Johnson:V,5.3858238158177585e-06
Stromgren:v,6.140710160917884e-06
Gaia:G,1.4028120704612235e-05
Bolometric:900-40000,8.215757101104337e-05
