Filter,Max Residual
Johnson:U,4.470591674632374e-09
Johnson:V,1.5763049754369263e-09
Stromgren:v,1.7983865507886776e-09
Gaia:G,4.08652622851946e-09
Bolometric:900-40000,2.395783660347206e-08
