Filter,Max Residual
Johnson:U,3.7572596409685133e-06
Johnson:V,1.3234745641632628e-06
Stromgren:v,1.5097056882407145e-06
Gaia:G,3.4349794031385272e-06
Bolometric:900-40000,2.0133040320446938e-05
