Filter,Max Residual
Johnson:U,1.480693151867385e-05
Johnson:V,5.213343227228329e-06
Stromgren:v,5.946890949570793e-06
Gaia:G,1.3536360637056433e-05
Bolometric:900-40000,7.93317876705002e-05
