Filter,Max Residual
Johnson:U,3.2391674782417113e-06
Johnson:V,1.141786296066094e-06
Stromgren:v,1.3025934695320984e-06
Gaia:G,2.9610080781727888e-06
Bolometric:900-40000,1.7358055743543765e-05
