Filter,Max Residual
Johnson:U,4.0990388749939655e-08
Johnson:V,1.4452842034273772e-08
Stromgren:v,1.6489046350542935e-08
Gaia:G,3.746897681011774e-08
Bolometric:900-40000,2.196668670295665e-07
