Filter,Max Residual
Johnson:U,1.8979959517051448e-05
Johnson:V,6.689731100406604e-06
Stromgren:v,7.631594695300947e-06
Gaia:G,1.7350880355482268e-05
Bolometric:900-40000,0.0001017098213569323
