Filter,Max Residual
Johnson:U,2.223927706990203e-06
Johnson:V,7.838319956432471e-07
Stromgren:v,8.94212394131344e-07
Gaia:G,2.032980675359397e-06
Bolometric:900-40000,1.1917451356868725e-05
