Filter,Max Residual
Johnson:U,2.2036173663586567e-08
Johnson:V,7.769755061559636e-09
Stromgren:v,8.864411760178825e-09
Gaia:G,2.0143075096790142e-08
Bolometric:900-40000,1.1809146782670865e-07
