Filter,Max Residual
Johnson:U,5.998548615826493e-06
Johnson:V,2.1155728981980815e-06
Stromgren:v,2.4137890557440755e-06
Gaia:G,5.481309044319538e-06
Bolometric:900-40000,3.213881963859411e-05
