Filter,Max Residual
Johnson:U,3.579904264550127e-05
Johnson:V,1.260416761872385e-05
Stromgren:v,1.4378465131303919e-05
Gaia:G,3.272147700872363e-05
Bolometric:900-40000,0.00019177107427925666
