Filter,Max Residual
Johnson:U,3.7351959314424477e-07
Johnson:V,1.3170196300205106e-07
Stromgren:v,1.502574317191474e-07
Gaia:G,3.414286912084563e-07
Bolometric:900-40000,2.001680525443028e-06
