Filter,Max Residual
Johnson:U,5.099120959695114e-06
Johnson:V,1.7975475736786706e-06
Stromgren:v,2.0507215676701662e-06
Gaia:G,4.661213280132692e-06
Bolometric:900-40000,2.7325518883181132e-05
