Filter,Max Residual
Johnson:U,2.1195806249041382e-06
Johnson:V,7.472822394216649e-07
Stromgren:v,8.525395711611594e-07
Gaia:G,1.9375666633347777e-06
Bolometric:900-40000,1.1358932626492901e-05
