Filter,Max Residual
Johnson:U,1.0836871067176901e-08
Johnson:V,3.821013394578188e-09
Stromgren:v,4.359345329163489e-09
Gaia:G,9.905873343818428e-09
Bolometric:900-40000,5.807460723428193e-08
