Filter,Max Residual
Johnson:U,6.371121137027647e-05
Johnson:V,2.2403550764771296e-05
Stromgren:v,2.5548862549684692e-05
Gaia:G,5.826037163869646e-05
Bolometric:900-40000,0.00034131464422215707
