Filter,Max Residual
Johnson:U,1.1169763189267101e-05
Johnson:V,3.935419516376548e-06
Stromgren:v,4.489201625101913e-06
Gaia:G,1.0211884559185869e-05
Bolometric:900-40000,5.9856676666414366e-05
