Filter,Max Residual
Johnson:U,7.887980801868366e-08
Johnson:V,2.7812496861123748e-08
Stromgren:v,3.173093165997898e-08
Gaia:G,7.210326136153355e-08
Bolometric:900-40000,4.227156658043185e-07
