Filter,Max Residual
Johnson:U,8.184828135360256e-06
Johnson:V,2.883642809758946e-06
Stromgren:v,3.289580744691989e-06
Gaia:G,7.482290917737444e-06
Bolometric:900-40000,4.3857584418383055e-05
