Filter,Max Residual
Johnson:U,9.076340501401603e-08
Johnson:V,3.200205300757375e-08
Stromgren:v,3.6510646395093715e-08
Gaia:G,8.296620757075601e-08
Bolometric:900-40000,4.863992955073115e-07
