Filter,Max Residual
Johnson:U,6.353293616234712e-05
Johnson:V,2.2281805197144067e-05
Stromgren:v,2.540594867861401e-05
Gaia:G,5.809974290593711e-05
Bolometric:900-40000,0.0003401763290823423
