Filter,Max Residual
Johnson:U,3.8542013256481766e-05
Johnson:V,1.3488461168109644e-05
Stromgren:v,1.5370097400713156e-05
Gaia:G,3.527362446509308e-05
Bolometric:900-40000,0.00020641567834567276
