Filter,Max Residual
Johnson:U,1.3090292183548513e-08
Johnson:V,4.615549387132489e-09
Stromgren:v,5.265821223510159e-09
Gaia:G,1.1965709645345157e-08
Bolometric:900-40000,7.015067493565397e-08
