Filter,Max Residual
Johnson:U,3.7085520179225284e-06
Johnson:V,1.3072073512532256e-06
Stromgren:v,1.4912885456519476e-06
Gaia:G,3.3901737825914324e-06
Bolometric:900-40000,1.9873739377840316e-05
