Filter,Max Residual
Johnson:U,1.1487872635385088e-05
Johnson:V,4.051831262175121e-06
Stromgren:v,4.6218759855998215e-06
Gaia:G,1.0504413716527772e-05
Bolometric:900-40000,6.158368332287445e-05
