Filter,Max Residual
Johnson:U,4.373668627266625e-08
Johnson:V,1.5421297683282376e-08
Stromgren:v,1.7593973056229117e-08
Gaia:G,3.9979257238087484e-08
Bolometric:900-40000,2.3438425167388033e-07
