Filter,Max Residual
Johnson:U,1.9087973857079277e-07
Johnson:V,6.730342094751762e-08
Stromgren:v,7.678543845202057e-08
Gaia:G,1.7448226996563676e-07
Bolometric:900-40000,1.022927825444775e-06
