Filter,Max Residual
Johnson:U,9.652226825029864e-06
Johnson:V,3.3946771266224474e-06
Stromgren:v,3.871810853262048e-06
Gaia:G,8.824875583846037e-06
Bolometric:900-40000,5.1705778145838543e-05
