Filter,Max Residual
Johnson:U,9.639325293520074e-08
Johnson:V,3.399180170671201e-08
Stromgren:v,3.8782353328770114e-08
Gaia:G,8.809251250685435e-08
Bolometric:900-40000,5.164946728086761e-07
