Filter,Max Residual
Johnson:U,3.8984171446543314e-09
Johnson:V,1.374557467848092e-09
Stromgren:v,1.5682130038996434e-09
Gaia:G,3.563501382863876e-09
Bolometric:900-40000,2.0891543828227555e-08
