Filter,Max Residual
Johnson:U,2.043617323643776e-05
Johnson:V,7.199610206898299e-06
Stromgren:v,8.213011007174309e-06
Gaia:G,1.868194676224455e-05
Bolometric:900-40000,0.00010950212253868497
