Filter,Max Residual
Johnson:U,1.0786923110295277e-07
Johnson:V,3.803478576536179e-08
Stromgren:v,4.339280745835339e-08
Gaia:G,9.860477834244818e-08
Bolometric:900-40000,5.780851899395145e-07
