Filter,Max Residual
Johnson:U,6.755612743658546e-07
Johnson:V,2.3813533167604817e-07
Stromgren:v,2.7167786198489807e-07
Gaia:G,6.175356307425162e-07
Bolometric:900-40000,3.6201756536957674e-06
