Filter,Max Residual
Johnson:U,6.718937503702449e-06
Johnson:V,2.3696388968819093e-06
Stromgren:v,2.703663765646347e-06
Gaia:G,6.139660958304205e-06
Bolometric:900-40000,3.599880135307654e-05
