Filter,Max Residual
Johnson:U,6.352344414928268e-07
Johnson:V,2.2395238996608668e-07
Stromgren:v,2.554984390723547e-07
Gaia:G,5.806771620209261e-07
Bolometric:900-40000,3.404196651013436e-06
