Filter,Max Residual
Johnson:U,7.491079634380782e-08
Johnson:V,2.6413012443882167e-08
Stromgren:v,3.0134264750181217e-08
Gaia:G,6.847529487874482e-08
Bolometric:900-40000,4.014460688317456e-07
