Filter,Max Residual
Johnson:U,5.944118589562564e-07
Johnson:V,2.0959292856836953e-07
Stromgren:v,2.391256780365225e-07
Gaia:G,5.432895909818214e-07
Bolometric:900-40000,3.185210647460579e-06
