Filter,Max Residual
Johnson:U,1.52911215467455e-07
Johnson:V,5.391706692225995e-08
Stromgren:v,6.151208220561699e-08
Gaia:G,1.3977981649926363e-07
Bolometric:900-40000,8.194801188743384e-07
