Filter,Max Residual
Johnson:U,6.694201859502869e-10
Johnson:V,2.360339701468206e-10
Stromgren:v,2.6928781426960313e-10
Gaia:G,6.119066364718151e-10
Bolometric:900-40000,3.587421582018635e-09
