Filter,Max Residual
Johnson:U,2.1205492672926596e-06
Johnson:V,7.475168531945187e-07
Stromgren:v,8.527680939174331e-07
Gaia:G,1.938569470727458e-06
Bolometric:900-40000,1.1364395513080439e-05
