Filter,Max Residual
Johnson:U,4.812542579557544e-06
Johnson:V,1.6969686993384414e-06
Stromgren:v,1.936106493682921e-06
Gaia:G,4.397977898640271e-06
Bolometric:900-40000,2.5785450331272664e-05
