Filter,Max Residual
Johnson:U,2.451400636926948e-07
Johnson:V,8.643421378629057e-08
Stromgren:v,9.861151573087312e-08
Gaia:G,2.240808821829532e-07
Bolometric:900-40000,1.3137035977939249e-06
