Filter,Max Residual
Johnson:U,1.6562485825044604e-06
Johnson:V,5.839456769241025e-07
Stromgren:v,6.662097444820603e-07
Gaia:G,1.5139716119660918e-06
Bolometric:900-40000,8.87573480967685e-06
