Filter,Max Residual
Johnson:U,6.762424196171679e-07
Johnson:V,2.38485849513026e-07
Stromgren:v,2.721035196051602e-07
Gaia:G,6.179076925683091e-07
Bolometric:900-40000,3.6230420094041094e-06
