Filter,Max Residual
Johnson:U,4.852666979360265e-08
Johnson:V,1.711304964402416e-08
Stromgren:v,1.952512995728739e-08
Gaia:G,4.434402889330613e-08
Bolometric:900-40000,2.6000082287147563e-07
