Filter,Max Residual
Johnson:U,1.3291600402531856e-06
Johnson:V,4.6874758874437816e-07
Stromgren:v,5.348207638977698e-07
Gaia:G,1.2145661455464918e-06
Bolometric:900-40000,7.121399259069072e-06
