Filter,Max Residual
Johnson:U,8.948214058612791e-09
Johnson:V,3.155082195505088e-09
Stromgren:v,3.599594511349835e-09
Gaia:G,8.179482535730642e-09
Bolometric:900-40000,4.79533723840575e-08
