Filter,Max Residual
Johnson:U,4.020632493606513e-09
Johnson:V,1.4176495533035904e-09
Stromgren:v,1.6173761219206995e-09
Gaia:G,3.6752310084153805e-09
Bolometric:900-40000,2.1546507800174197e-08
