Filter,Max Residual
Johnson:U,6.507648864229054e-09
Johnson:V,2.294548329118129e-09
Stromgren:v,2.6178212930716427e-09
Gaia:G,5.9485799619451996e-09
Bolometric:900-40000,3.487439104166157e-08
