Filter,Max Residual
Johnson:U,1.4888342576235836e-05
Johnson:V,5.240858867883169e-06
Stromgren:v,5.9769227281902815e-06
Gaia:G,1.3615567825198127e-05
Bolometric:900-40000,7.979030619609251e-05
