Filter,Max Residual
Johnson:U,1.0958396701177264e-06
Johnson:V,3.863332544984388e-07
Stromgren:v,4.4074445670894136e-07
Gaia:G,1.0017514450177956e-06
Bolometric:900-40000,5.8726870939551645e-06
