Filter,Max Residual
Johnson:U,2.799102336670245e-05
Johnson:V,9.844147892401622e-06
Stromgren:v,1.1229607584928303e-05
Gaia:G,2.5584148652058047e-05
Bolometric:900-40000,0.00014990387558733165
