Filter,Max Residual
Johnson:U,2.900375495329399e-09
Johnson:V,1.0226540725355449e-09
Stromgren:v,1.1667320443109475e-09
Gaia:G,2.6512009254631153e-09
Bolometric:900-40000,1.5543059062039788e-08
