Filter,Max Residual
Johnson:U,6.970198014322193e-06
Johnson:V,2.455463969819327e-06
Stromgren:v,2.8011089341362094e-06
Gaia:G,6.371909372804296e-06
Bolometric:900-40000,3.734840363389669e-05
