Filter,Max Residual
Johnson:U,0.00014092927753395212
Johnson:V,4.854921572838844e-05
Stromgren:v,5.5146926624893844e-05
Gaia:G,0.00012945599638436445
Bolometric:900-40000,0.0007542883916477061
