Filter,Max Residual
Johnson:U,2.9726441019839456e-07
Johnson:V,1.0481011980534305e-07
Stromgren:v,1.195753943639133e-07
Gaia:G,2.71730094425493e-07
Bolometric:900-40000,1.593042630143593e-06
